user_id,survey_id,survey_item_index,filename,has_reply,emotion_1,video_id,mix,emotion_1_id,emotion_2_id,intensity_level,reply
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,0,A227_neu_sit2_p.mp4,1,neutral,A227,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,1,A65_int_p_2.mp4,1,interest_curiosity,A65,0,29,100,2,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,2,A205_ang_p_2.mp4,1,anger,A205,0,12,100,2,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,3,A55_pri_p_3.mp4,1,pride,A55,0,41,100,3,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,4,A75_pri_p_3.mp4,1,pride,A75,0,41,100,3,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,5,A55_sad_p_3.mp4,1,sadness,A55,0,6,100,3,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,6,A411_anx_p_3.mp4,1,anxiety,A411,0,34,100,3,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,7,A207_rel_p_3.mp4,1,relief,A207,0,38,100,3,38
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,8,A412_pri_p_3.mp4,1,pride,A412,0,41,100,3,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,9,A437_hap_p_2.mp4,1,happiness_joy,A437,0,33,100,2,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,10,A416_hap_p_3.mp4,1,happiness_joy,A416,0,33,100,3,33
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,11,A91_int_p_2.mp4,1,interest_curiosity,A91,0,29,100,2,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,12,A220_neu_sit1_p.mp4,1,neutral,A220,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,13,A416_sad_p_3.mp4,1,sadness,A416,0,6,100,3,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,14,A411_pri_p_2.mp4,1,pride,A411,0,41,100,2,33
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,15,A300_ang_p_3.mp4,1,anger,A300,0,12,100,3,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,16,A303_neu_sit4_p.mp4,1,neutral,A303,0,22,100,,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,17,A405_rel_p_3.mp4,1,relief,A405,0,38,100,3,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,18,A200_hap_p_2.mp4,1,happiness_joy,A200,0,33,100,2,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,19,A337_hap_p_2.mp4,1,happiness_joy,A337,0,33,100,2,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,20,A64_neu_sit3_p.mp4,1,neutral,A64,0,22,100,,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,21,A207_int_p_2.mp4,1,interest_curiosity,A207,0,29,100,2,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,22,A427_neu_sit1_p.mp4,1,neutral,A427,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,23,A72_pri_p_3.mp4,1,pride,A72,0,41,100,3,41
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,24,A103_int_p_3.mp4,1,interest_curiosity,A103,0,29,100,3,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,25,A101_neu_sit3_p.mp4,1,neutral,A101,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,26,A300_anx_p_2.mp4,1,anxiety,A300,0,34,100,2,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,27,A407_hap_p_3.mp4,1,happiness_joy,A407,0,33,100,3,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,28,A64_disg_p_3.mp4,1,disgust,A64,0,35,100,3,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,29,A220_neu_sit2_p.mp4,1,neutral,A220,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,30,A332_sad_p_2.mp4,1,sadness,A332,0,6,100,2,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,31,A410_pri_p_3.mp4,1,pride,A410,0,41,100,3,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,32,A334_sad_p_2.mp4,1,sadness,A334,0,6,100,2,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,33,A207_ang_p_3.mp4,1,anger,A207,0,12,100,3,41
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,34,A408_anx_p_2.mp4,1,anxiety,A408,0,34,100,2,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,35,A300_anx_p_3.mp4,1,anxiety,A300,0,34,100,3,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,36,A438_neu_sit1_p.mp4,1,neutral,A438,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,37,A72_sad_p_2.mp4,1,sadness,A72,0,6,100,2,35
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,38,A424_ang_p_2.mp4,1,anger,A424,0,12,100,2,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,39,A101_disg_p_3.mp4,1,disgust,A101,0,35,100,3,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,40,A67_hap_p_3.mp4,1,happiness_joy,A67,0,33,100,3,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,41,A425_sad_p_2.mp4,1,sadness,A425,0,6,100,2,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,42,A218_ang_p_2.mp4,1,anger,A218,0,12,100,2,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,43,A74_pri_p_3.mp4,1,pride,A74,0,41,100,3,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,44,A435_rel_p_2.mp4,1,relief,A435,0,38,100,2,38
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,45,A413_disg_p_2.mp4,1,disgust,A413,0,35,100,2,41
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,46,A422_neu_sit2_p.mp4,1,neutral,A422,0,22,100,,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,47,A332_int_p_3.mp4,1,interest_curiosity,A332,0,29,100,3,33
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,48,A337_neu_sit3_p.mp4,1,neutral,A337,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,49,A64_ang_p_3.mp4,1,anger,A64,0,12,100,3,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,50,A411_rel_p_3.mp4,1,relief,A411,0,38,100,3,33
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,51,A207_neu_sit2_p.mp4,1,neutral,A207,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,52,A221_ang_p_2.mp4,1,anger,A221,0,12,100,2,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,53,A404_int_p_3.mp4,1,interest_curiosity,A404,0,29,100,3,38
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,54,A67_neu_sit3_p.mp4,1,neutral,A67,0,22,100,,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,55,A437_int_p_2.mp4,1,interest_curiosity,A437,0,29,100,2,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,56,A67_sad_p_3.mp4,1,sadness,A67,0,6,100,3,33
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,57,A417_disg_p_2.mp4,1,disgust,A417,0,35,100,2,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,58,A416_pri_p_2.mp4,1,pride,A416,0,41,100,2,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,59,A220_ang_p_2.mp4,1,anger,A220,0,12,100,2,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,60,A326_int_p_3.mp4,1,interest_curiosity,A326,0,29,100,3,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,61,A426_neu_sit4_p.mp4,1,neutral,A426,0,22,100,,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,62,A65_hap_p_2.mp4,1,happiness_joy,A65,0,33,100,2,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,63,A412_anx_p_3.mp4,1,anxiety,A412,0,34,100,3,41
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,64,A422_neu_sit3_p.mp4,1,neutral,A422,0,22,100,,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,65,A102_ang_p_2.mp4,1,anger,A102,0,12,100,2,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,66,A103_neu_sit1_p.mp4,1,neutral,A103,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,67,A201_ang_p_2.mp4,1,anger,A201,0,12,100,2,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,68,A101_sad_p_2.mp4,1,sadness,A101,0,6,100,2,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,69,A402_int_p_2.mp4,1,interest_curiosity,A402,0,29,100,2,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,70,A323_hap_p_2.mp4,1,happiness_joy,A323,0,33,100,2,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,71,A410_ang_p_3.mp4,1,anger,A410,0,12,100,3,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,72,A200_anx_p_3.mp4,1,anxiety,A200,0,34,100,3,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,73,A402_rel_p_2.mp4,1,relief,A402,0,38,100,2,38
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,74,A427_neu_sit2_p.mp4,1,neutral,A427,0,22,100,,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,75,A75_rel_p_3.mp4,1,relief,A75,0,38,100,3,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,76,A402_int_p_3.mp4,1,interest_curiosity,A402,0,29,100,3,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,77,A402_neu_sit4_p.mp4,1,neutral,A402,0,22,100,,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,78,A417_neu_sit2_p.mp4,1,neutral,A417,0,22,100,,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,79,A428_neu_sit1_p.mp4,1,neutral,A428,0,22,100,,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,80,A407_sad_p_3.mp4,1,sadness,A407,0,6,100,3,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,81,A332_neu_sit4_p.mp4,1,neutral,A332,0,22,100,,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,82,A201_anx_p_3.mp4,1,anxiety,A201,0,34,100,3,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,83,A425_disg_p_2.mp4,1,disgust,A425,0,35,100,2,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,84,A201_disg_p_2.mp4,1,disgust,A201,0,35,100,2,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,85,A412_neu_sit4_p.mp4,1,neutral,A412,0,22,100,,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,86,A72_neu_sit3_p.mp4,1,neutral,A72,0,22,100,,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,87,A74_hap_p_3.mp4,1,happiness_joy,A74,0,33,100,3,41
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,88,A218_anx_p_3.mp4,1,anxiety,A218,0,34,100,3,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,89,A207_anx_p_2.mp4,1,anxiety,A207,0,34,100,2,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,90,A303_hap_p_3.mp4,1,happiness_joy,A303,0,33,100,3,33
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,91,A435_ang_p_2.mp4,1,anger,A435,0,12,100,2,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,92,A422_hap_p_3.mp4,1,happiness_joy,A422,0,33,100,3,33
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,93,A91_pri_p_2.mp4,1,pride,A91,0,41,100,2,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,94,A412_sad_p_2.mp4,1,sadness,A412,0,6,100,2,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,95,A67_anx_p_3.mp4,1,anxiety,A67,0,34,100,3,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,96,A337_int_p_3.mp4,1,interest_curiosity,A337,0,29,100,3,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,97,A434_sad_p_2.mp4,1,sadness,A434,0,6,100,2,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,98,A434_hap_p_3.mp4,1,happiness_joy,A434,0,33,100,3,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,99,A334_int_p_2.mp4,1,interest_curiosity,A334,0,29,100,2,33
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,100,A411_ang_p_2.mp4,1,anger,A411,0,12,100,2,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,101,A18_neu_p_sit4.mp4,1,neutral,A18,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,102,A205_hap_p_3.mp4,1,happiness_joy,A205,0,33,100,3,33
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,103,A200_disg_p_3.mp4,1,disgust,A200,0,35,100,3,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,104,A426_int_p_2.mp4,1,interest_curiosity,A426,0,29,100,2,33
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,105,A102_sad_p_3.mp4,1,sadness,A102,0,6,100,3,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,106,A101_neu_sit4_p.mp4,1,neutral,A101,0,22,100,,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,107,A438_hap_p_2.mp4,1,happiness_joy,A438,0,33,100,2,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,108,A425_ang_p_2.mp4,1,anger,A425,0,12,100,2,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,109,A433_neu_sit1_p.mp4,1,neutral,A433,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,110,A205_neu_sit2_p.mp4,1,neutral,A205,0,22,100,,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,111,A417_ang_p_2.mp4,1,anger,A417,0,12,100,2,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,112,A74_ang_p_2.mp4,1,anger,A74,0,12,100,2,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,113,A221_anx_p_3.mp4,1,anxiety,A221,0,34,100,3,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,114,A412_hap_p_3.mp4,1,happiness_joy,A412,0,33,100,3,33
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,115,A64_hap_p_2.mp4,1,happiness_joy,A64,0,33,100,2,33
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,116,A426_pri_p_2.mp4,1,pride,A426,0,41,100,2,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,117,A223_int_p_3.mp4,1,interest_curiosity,A223,0,29,100,3,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,118,A334_int_p_3.mp4,1,interest_curiosity,A334,0,29,100,3,33
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,119,A221_neu_sit3_p.mp4,1,neutral,A221,0,22,100,,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,120,A413_hap_p_3.mp4,1,happiness_joy,A413,0,33,100,3,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,121,A438_ang_p_3.mp4,1,anger,A438,0,12,100,3,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,122,A221_int_p_3.mp4,1,interest_curiosity,A221,0,29,100,3,38
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,123,A428_neu_sit2_p.mp4,1,neutral,A428,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,124,A218_neu_sit3_p.mp4,1,neutral,A218,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,125,A101_anx_p_2.mp4,1,anxiety,A101,0,34,100,2,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,126,A103_disg_p_3.mp4,1,disgust,A103,0,35,100,3,35
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,127,A323_neu_sit2_p.mp4,1,neutral,A323,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,128,A65_sad_p_2.mp4,1,sadness,A65,0,6,100,2,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,129,A411_anx_p_2.mp4,1,anxiety,A411,0,34,100,2,38
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,130,A26_neu_p_sit4.mp4,1,neutral,A26,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,131,A426_sad_p_3.mp4,1,sadness,A426,0,6,100,3,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,132,A334_hap_p_2.mp4,1,happiness_joy,A334,0,33,100,2,33
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,133,A300_int_p_3.mp4,1,interest_curiosity,A300,0,29,100,3,33
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,134,A416_disg_p_2.mp4,1,disgust,A416,0,35,100,2,38
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,135,A201_neu_sit4_p.mp4,1,neutral,A201,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,136,A332_neu_sit1_p.mp4,1,neutral,A332,0,22,100,,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,137,A207_neu_sit4_p.mp4,1,neutral,A207,0,22,100,,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,138,A64_int_p_3.mp4,1,interest_curiosity,A64,0,29,100,3,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,139,A205_sad_p_2.mp4,1,sadness,A205,0,6,100,2,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,140,A64_ang_p_2.mp4,1,anger,A64,0,12,100,2,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,141,A101_pri_p_3.mp4,1,pride,A101,0,41,100,3,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,142,A91_sad_p_2.mp4,1,sadness,A91,0,6,100,2,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,143,A64_anx_p_2.mp4,1,anxiety,A64,0,34,100,2,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,144,A223_sad_p_2.mp4,1,sadness,A223,0,6,100,2,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,145,A101_ang_p_2.mp4,1,anger,A101,0,12,100,2,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,146,A75_anx_p_3.mp4,1,anxiety,A75,0,34,100,3,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,147,A103_pri_p_3.mp4,1,pride,A103,0,41,100,3,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,148,A424_ang_p_3.mp4,1,anger,A424,0,12,100,3,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,149,A205_disg_p_2.mp4,1,disgust,A205,0,35,100,2,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,150,A101_neu_sit2_p.mp4,1,neutral,A101,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,151,A425_neu_sit4_p.mp4,1,neutral,A425,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,152,A205_int_p_2.mp4,1,interest_curiosity,A205,0,29,100,2,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,153,A438_neu_sit4_p.mp4,1,neutral,A438,0,22,100,,41
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,154,A407_sad_p_2.mp4,1,sadness,A407,0,6,100,2,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,155,A410_neu_sit3_p.mp4,1,neutral,A410,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,156,A424_neu_sit4_p.mp4,1,neutral,A424,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,157,A407_pri_p_2.mp4,1,pride,A407,0,41,100,2,38
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,158,A326_disg_p_3.mp4,1,disgust,A326,0,35,100,3,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,159,A428_ang_p_2.mp4,1,anger,A428,0,12,100,2,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,160,A18_pri_p_3.mp4,1,pride,A18,0,41,100,3,41
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,161,A221_pri_p_3.mp4,1,pride,A221,0,41,100,3,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,162,A223_sad_p_3.mp4,1,sadness,A223,0,6,100,3,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,163,A91_pri_p_3.mp4,1,pride,A91,0,41,100,3,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,164,A428_anx_p_3.mp4,1,anxiety,A428,0,34,100,3,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,165,A200_int_p_3.mp4,1,interest_curiosity,A200,0,29,100,3,38
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,166,A91_hap_p_2.mp4,1,happiness_joy,A91,0,33,100,2,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,167,A201_sad_p_3.mp4,1,sadness,A201,0,6,100,3,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,168,A65_sad_p_3.mp4,1,sadness,A65,0,6,100,3,6
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,169,A300_ang_p_2.mp4,1,anger,A300,0,12,100,2,12
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,170,A408_anx_p_3.mp4,1,anxiety,A408,0,34,100,3,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,171,A327_neu_sit3_p.mp4,1,neutral,A327,0,22,100,,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,172,A327_ang_p_2.mp4,1,anger,A327,0,12,100,2,22
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,173,A437_anx_p_3.mp4,1,anxiety,A437,0,34,100,3,29
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,174,A64_int_p_2.mp4,1,interest_curiosity,A64,0,29,100,2,34
user_2,1054c2911645267eb7cf2b57a9707cb66f759761e14eaab781f5613c0b958986,175,A405_neu_sit1_p.mp4,1,neutral,A405,0,22,100,,12
